,Guam,North Dakota,Virgin Islands,Connecticut,Missouri,New York,Alaska,South Dakota,Virginia,Maine,Indiana,West Virginia,Arizona,Delaware,Grand Princess,Mississippi,Iowa,Diamond Princess,Northern Mariana Islands,Wyoming,Idaho,Texas,North Carolina,Colorado,Oklahoma,Puerto Rico,Michigan,Alabama,Illinois,Kentucky,Louisiana,Minnesota,South Carolina,Nebraska,American Samoa,Ohio,Hawaii,Utah,Tennessee,Maryland,New Jersey,Oregon,Nevada,New Hampshire,Rhode Island,Montana,Vermont,Florida,District of Columbia,New Mexico,Arkansas,California,Georgia,Massachusetts,Washington,Wisconsin,Pennsylvania,Kansas
3/29/22,47181,239515,15632,735575,1415385,4987844,246385,236955,1667289,235293,1690823,497553,1997037,259453,103,794292,758463,49,11065,156112,443792,6705607,2627220,1420255,1031448,480110,2385536,1294816,3065327,1312407,1232128,1428704,1468140,477831,3442,2669698,239591,927649,2017641,1011211,2196970,703465,711963,302253,360759,272509,116246,5885004,136598,517608,832718,9097693,2487464,1695750,1453251,1584157,2779921,770106
3/30/22,47220,239555,15636,736033,1416017,4990971,247211,237109,1668087,235584,1690823,497681,1997037,259539,103,794427,758463,49,11065,156112,443930,6708246,2628287,1420641,1031448,480515,2387521,1295069,3066652,1312407,1232257,1429051,1468140,477830,3442,2669698,240778,927782,2017953,1011498,2198339,703838,713129,302383,360959,272543,116465,5885004,136598,517742,832815,9101478,2496503,1697165,1454772,1584731,2780481,770297
3/31/22,47265,239605,15636,736033,1416599,4995734,247211,237109,1668891,235790,1690823,497769,2007180,259647,103,794558,758463,49,11065,156112,443930,6712214,2629362,1421000,1033258,481010,2387521,1295327,3068244,1312407,1232422,1429550,1468140,477830,3483,2672801,240778,927922,2018231,1011919,2199807,704152,713129,302541,361262,272555,116639,5885004,136886,517858,832922,9106011,2499431,1698761,1454772,1585260,2781353,770325
4/1/22,47330,239641,15656,737276,1416676,4999568,247739,237109,1669750,236046,1691470,497864,2007180,259746,103,794721,758463,49,11153,156167,444210,6715031,2630506,1421384,1033258,481611,2389506,1295353,3069659,1315185,1232513,1430089,1468140,477723,3817,2672801,240778,927922,2018495,1012357,2201324,704515,713129,302541,361508,272621,116800,5885004,136886,517951,833029,9108159,2500259,1700361,1456264,1585768,2782174,770484
4/2/22,47337,239645,15656,737276,1416676,5002854,247739,237109,1669750,236258,1691470,497864,2007180,259848,103,794721,759048,49,11153,156167,444210,6719170,2630506,1421609,1033258,482043,2389506,1295468,3069659,1315673,1232513,1430089,1468140,477724,3817,2672801,240778,927922,2018671,1012357,2202817,704515,713129,302541,361508,272621,116800,5885004,136886,517951,833090,9108241,2500259,1700361,1456264,1585768,2782827,770503
4/3/22,47337,239652,15656,737276,1416676,5005818,247739,237109,1669750,236258,1691470,497864,2007180,259927,103,794721,759048,49,11153,156167,444210,6720127,2630506,1421844,1033258,482619,2389506,1295468,3069659,1315673,1232513,1430089,1468140,477724,3817,2672801,240778,927922,2018761,1012357,2202817,704515,713129,302541,361508,272621,116800,5885004,136886,517951,833128,9108309,2500259,1700361,1456264,1585768,2782827,770503
4/4/22,47386,239703,15673,738544,1416838,5010041,247739,237109,1671423,236258,1691874,498035,2007180,259977,103,795164,759048,49,11158,156167,444423,6721387,2632557,1422342,1033258,482959,2389506,1295892,3072641,1316355,1232762,1430556,1468140,477724,4535,2672801,240778,927922,2019003,1013396,2204645,704515,713129,302541,362000,272679,117160,5885004,136886,518470,833163,9115323,2501271,1703457,1458424,1586767,2783690,770504
4/5/22,47429,239757,15708,738976,1416902,5012350,247739,237109,1672450,236709,1691874,498104,2007180,260024,103,795298,759175,49,11158,156264,444499,6724611,2633131,1422781,1035301,483024,2389506,1296129,3074439,1316355,1233008,1431643,1469706,477893,4738,2672801,240778,927922,2019323,1013696,2206255,704515,713129,302541,362267,272727,117309,5885004,136886,518557,833265,9117881,2501688,1704668,1458424,1587255,2784487,770504
4/6/22,47462,239803,15726,739454,1417103,5016872,248675,237246,1673486,236985,1692248,498235,2007180,260119,103,795408,759393,49,11158,156264,444523,6727428,2634007,1423181,1035301,483606,2393265,1296348,3076633,1317215,1233225,1432002,1469706,477915,4738,2672801,241972,927922,2019704,1014223,2208118,705817,714299,302541,362635,272796,117529,5885004,137603,518705,833380,9119215,2502192,1706160,1464398,1587996,2785346,770516
4/7/22,47514,239850,15740,740203,1420980,5022921,248675,237246,1674560,237218,1692248,498322,2014020,260291,103,795613,759475,49,11158,156264,444584,6731574,2634007,1423603,1035301,484720,2393265,1296558,3078130,1317886,1233356,1432617,1469706,477976,5018,2676629,241972,928621,2020175,1014714,2210227,706252,714299,302541,363033,272826,117742,5885004,137603,518820,833485,9126998,2502667,1708136,1464398,1588689,2786509,770516
4/8/22,47553,239893,15764,740894,1421075,5028707,248675,237246,1675845,237481,1692700,498414,2014020,259008,103,795824,759475,49,11158,156281,444637,6751783,2634007,1423992,1035301,485569,2393265,1296730,3080443,1318465,1233479,1433225,1469706,478045,5018,2676629,241972,928621,2020463,1015358,2212245,706687,714299,303755,363372,272849,117991,5906352,137603,518941,833595,9132105,2503082,1709900,1467059,1590205,2787687,771185
4/9/22,47565,239908,15764,740894,1421075,5033233,248675,237246,1675845,237717,1692700,498414,2014020,259118,103,795824,759721,49,11158,156281,444637,6754313,2634007,1424334,1036133,486279,2393265,1296730,3080443,1318950,1233479,1433225,1469706,478045,5018,2676629,241972,928621,2020630,1015358,2213874,706687,714299,303755,363372,272849,117991,5906352,137603,518941,833655,9132204,2503082,1709900,1467059,1590205,2788744,771185
4/10/22,47565,239917,15764,740894,1421075,5037932,248675,237246,1675845,237717,1692700,498414,2014020,259259,103,795824,759721,49,11158,156281,444637,6755112,2634007,1424616,1036133,487557,2393265,1296730,3080443,1318950,1233479,1433225,1469706,478045,5018,2676629,241972,928621,2020759,1015358,2215685,706687,714299,303755,363372,272849,117991,5906352,137603,518941,833685,9132315,2503082,1709900,1467059,1590205,2789262,771185
4/11/22,47599,239985,15784,742730,1421311,5044098,248675,237246,1678215,237717,1693078,498542,2014020,259346,103,795824,759721,49,11203,156281,444757,6757226,2634007,1425315,1036133,488226,2393265,1297091,3084908,1319472,1233673,1433898,1469706,478183,5315,2676629,241972,928621,2021059,1016971,2216804,707512,714299,304365,364184,272919,118520,5906352,137603,519262,833718,9135251,2504257,1714167,1467059,1591602,2789749,771185
4/12/22,47631,240044,15801,743361,1421450,5048098,248675,237246,1679418,238169,1693078,498618,2014020,259419,103,796023,760025,49,11203,156258,444864,6760228,2634007,1425897,1036495,488343,2393265,1297305,3086670,1319708,1233871,1435232,1470597,478250,5434,2676629,241972,928621,2021370,1017470,2218786,707987,714299,304503,364648,272979,118683,5906352,138939,519342,833821,9144251,2504760,1716149,1467059,1592306,2791018,771185
4/13/22,47655,240087,15836,744052,1421549,5048911,249978,237370,1680635,238774,1693565,498643,2016797,259570,103,796139,760293,49,11203,156258,444907,6763986,2639241,1426489,1036495,489653,2400990,1297461,3088733,1320483,1234146,1435914,1470597,478359,5444,2676629,243299,928621,2021842,1017926,2221058,708521,715498,304793,365009,273022,118993,5906352,139160,519510,833948,9145415,2505343,1718387,1471754,1593166,2792250,771185
4/14/22,47682,240119,15872,744459,1423394,5061647,249978,237370,1681729,239130,1693565,498773,2016797,259796,103,796262,760377,49,11203,156258,445007,6767433,2639241,1427092,1036495,491385,2400990,1297649,3092072,1321054,1234650,1436766,1470597,478419,5536,2681437,243299,929361,2022267,1018701,2223788,709125,715498,305119,365548,273057,119339,5906352,139160,519681,834037,9152705,2505856,1721642,1471754,1594067,2793978,771185
4/15/22,47725,240152,15872,745652,1423564,5068350,249978,237370,1683267,239649,1693565,498890,2016797,260041,103,796348,760377,49,11203,156258,445040,6768124,2639241,1427671,1036495,491385,2400990,1297869,3094495,1321574,1234650,1437638,1470597,478480,5536,2681437,243299,929361,2022589,1019487,2226164,709586,715498,305411,365880,273114,119613,5906352,139772,519833,834112,9155354,2506634,1724369,1474548,1594940,2795539,772487
4/16/22,47725,240159,15882,745652,1423564,5074112,249978,237370,1683267,240086,1693565,498890,2016797,260041,103,796348,760781,49,11203,156258,445040,6768140,2639241,1428134,1037729,491385,2400990,1297869,3094495,1322124,1234650,1437638,1470597,478480,5536,2681437,243299,929361,2022798,1019487,2228327,709586,715498,305411,365880,273114,119613,5906352,139772,519833,834200,9155494,2506634,1724369,1474548,1594940,2796875,772487
4/17/22,47738,240172,15882,745652,1423564,5074112,249978,237370,1683267,240086,1693565,498890,2016797,260041,103,796348,760781,49,11203,156258,445040,6768148,2639241,1428554,1037729,496141,2400990,1297869,3094495,1322124,1234650,1437638,1470597,478480,5536,2681437,243299,929361,2022970,1019487,2229976,709586,715498,305411,365880,273114,119613,5906352,139772,519833,834231,9155623,2506634,1724369,1474548,1594940,2797607,772487
4/18/22,47776,240265,15905,747612,1423896,5085778,249978,237370,1685887,240086,1694955,499193,2016797,260476,103,796496,760781,49,11221,156258,445167,6774572,2639241,1429505,1037729,497285,2400990,1298837,3100245,1322729,1235193,1438566,1470597,478612,5536,2681437,243299,929361,2023384,1020351,2229976,711100,715498,306193,366740,273204,120352,5906352,139772,520288,834256,9166743,2506634,1724369,1477863,1596614,2798707,772488
4/19/22,47826,240334,15928,748773,1424082,5090408,249978,237370,1686861,240086,1694955,499288,2016797,260566,103,796546,761116,49,11221,156392,445167,6778523,2639241,1430255,1038301,497644,2400990,1298473,3102717,1322983,1235421,1440303,1472093,478715,5663,2681437,243299,929361,2023875,1022225,2232789,711827,715498,306369,367095,273287,120503,5906352,139772,520402,834361,9169921,2506634,1731170,1477863,1597154,2800317,772488
4/20/22,47871,240398,15955,749783,1424279,5098022,251506,237535,1688068,240810,1695736,499445,2019174,260735,103,796645,761356,49,11221,156392,445350,6781684,2647650,1430998,1038301,499973,2411464,1298626,3106647,1323526,1235683,1441279,1472093,478811,5663,2681437,245035,929361,2024368,1022861,2235034,712686,716731,306724,367413,273371,120847,5906352,140674,520591,834553,9171401,2509160,1733156,1479559,1598774,2801534,772488
4/21/22,47902,240459,16030,750660,1426637,5105071,251506,237535,1689563,241249,1695736,499619,2019174,260918,103,796740,761487,49,11221,156392,445350,6784916,2647650,1431762,1038801,503841,2411464,1298880,3110236,1324103,1235893,1442396,1472093,478812,5663,2688327,245035,930558,2024824,1023905,2237831,713618,716731,307103,367902,273413,121193,5906352,140845,520828,834699,9183884,2509160,1735758,1479559,1600121,2803378,772488
4/22/22,47939,240529,16091,751810,1426845,5113546,251506,237535,1691268,241716,1696759,499796,2019174,261118,103,796840,761487,49,11221,156392,445545,6789131,2647650,1432509,1038801,508525,2411464,1299137,3114045,1324542,1236111,1443859,1472093,479179,5708,2688327,245035,930558,2025313,1024920,2240701,714346,716731,307528,368246,273489,121534,5942723,140845,521018,834864,9188997,2509160,1738231,1483332,1601444,2804987,773646
4/23/22,47944,240538,16091,751810,1426845,5118596,251506,237535,1691268,242033,1696759,499796,2019174,261399,103,796840,762036,49,11221,156392,445545,6791406,2647650,1433051,1039415,513007,2411464,1299137,3114045,1325064,1236111,1443859,1472093,479181,5708,2688327,245035,930558,2025594,1024920,2243233,714346,716731,307528,368246,273489,121534,5942723,141355,521018,834946,9189235,2509160,1738231,1483332,1601444,2806984,774061
4/24/22,47944,240559,16091,751810,1426845,5123612,251506,237535,1691268,242033,1696759,499796,2019174,261399,103,796840,762036,49,11221,156392,445545,6792428,2647650,1433523,1039415,517046,2411464,1299137,3114045,1325064,1236111,1443859,1472093,479181,5708,2688327,245035,930558,2025844,1024920,2244918,714346,716731,307528,368246,273489,121534,5942723,141355,521018,834995,9189477,2509160,1738231,1483332,1601444,2808171,774061
4/25/22,47973,240660,16154,753836,1427372,5130561,251506,237535,1694570,242033,1699213,500228,2019174,261660,103,796840,762036,49,11263,156392,445670,6794057,2647650,1434489,1039415,519265,2411464,1299816,3122195,1325805,1236731,1445017,1472093,479393,5766,2688327,245035,930558,2026338,1025925,2246233,716414,716731,308446,369234,273569,122341,5942723,141355,521432,835035,9206657,2509160,1743980,1483332,1604375,2809243,774061
4/26/22,48020,240730,16202,754924,1427615,5135657,251506,237535,1695897,242602,1699213,500444,2019174,261762,103,797161,762557,49,11263,156550,445670,6797109,2647650,1435400,1039952,519946,2411464,1300076,3124707,1326030,1236996,1447575,1472093,479545,5766,2688327,245035,930558,2026940,1028026,2248959,717505,716731,308653,369723,273680,122341,5942723,141355,521583,835247,9211559,2509160,1746596,1489316,1605576,2810781,774061
4/27/22,48067,240797,16260,755971,1427907,5143038,253002,237812,1697577,243128,1700774,500697,2021524,261958,103,797249,763072,49,11263,156550,445821,6800064,2659255,1436406,1039952,522860,2425946,1300278,3128140,1326646,1237321,1448939,1472093,479685,5805,2688327,248405,930558,2027629,1028752,2252044,718630,718675,309193,370262,273788,123062,5942723,141943,521823,835408,9213634,2515139,1749776,1493194,1607201,2812954,774061
4/28/22,48113,240885,16306,757227,1431059,5152633,253002,237812,1699596,243592,1700774,500972,2021524,262211,103,797413,763188,49,11263,156550,445821,6803253,2659255,1437346,1040416,527336,2425946,1300511,3132736,1327173,1237639,1450575,1474274,479827,5817,2697058,248405,932253,2028267,1030144,2255205,719857,718675,309552,370920,273904,123455,5942723,141943,522094,835598,9227563,2515139,1753520,1493194,1608919,2815518,774061
4/29/22,48137,240956,16306,758281,1431297,5161440,253002,237812,1701458,244062,1702292,501204,2021524,262461,103,797575,763188,49,11263,156550,446040,6806441,2659255,1438283,1040416,532535,2425946,1300733,3138692,1327173,1238011,1452547,1474274,479989,5822,2697058,248405,932253,2028850,1031533,2258440,721311,718675,309982,371629,273982,123842,5942723,141943,522329,835737,9233240,2515139,1757103,1498116,1610601,2817766,775644
4/30/22,48142,240977,16349,758281,1431297,5168122,253002,237812,1701458,245080,1702292,501204,2021524,262461,103,797575,763782,49,11263,156550,446040,6808956,2659255,1438932,1040982,537714,2425946,1300733,3138692,1328111,1238011,1452547,1474274,479989,5822,2697058,248405,932253,2029179,1031533,2261694,721311,718675,309982,371629,273982,123842,5942723,141943,522329,835857,9233538,2515139,1757103,1498116,1610601,2820219,776077
5/1/22,48142,241017,16349,758281,1431297,5173907,253002,237812,1701458,245080,1702292,501204,2021524,262461,103,797575,763782,49,11263,156550,446040,6810327,2659255,1439577,1040982,542915,2425946,1300733,3138692,1328111,1238011,1452547,1474274,479989,5822,2697058,248405,932253,2029384,1031533,2263991,721311,718675,309982,371629,273982,123842,5942723,141943,522329,835916,9233850,2515139,1757103,1498116,1610601,2821667,776077
5/2/22,48142,241132,16391,760370,1431640,5182043,253002,237812,1705650,245871,1703579,501743,2021524,263164,103,797922,763782,49,11281,156550,446227,6813209,2659255,1440868,1040982,545538,2425946,1301171,3147677,1329120,1238557,1454278,1474272,480151,5854,2697058,248405,932253,2030017,1032775,2267006,723336,718675,311144,372866,274134,124523,5942723,141943,522857,835983,9254583,2515139,1763854,1510285,1614126,2823133,776078
5/3/22,48254,241241,16391,762097,1431989,5188149,253002,237812,1707085,247069,1703579,501968,2021524,263269,103,798065,764451,49,11281,156745,446227,6816053,2659255,1442179,1041397,546426,2425946,1301463,3151719,1329439,1239063,1456778,1477345,480432,5869,2697058,248405,932253,2030774,1035008,2269649,725150,718675,311625,373437,274265,124830,5941724,141943,523023,836117,9260862,2515139,1766821,1510285,1615315,2825267,776078
5/4/22,48282,241359,16918,763149,1432201,5196774,254466,238185,1710272,248099,1705394,502192,2025435,263479,103,798283,765186,49,11281,156745,446549,6819205,2673326,1443360,1041397,550666,2444891,1301805,3157467,1330084,1239469,1459345,1477345,480586,5873,2697058,252654,932253,2031692,1036338,2273050,726612,721100,312161,374181,274388,125347,5946185,141943,523268,836343,9263961,2521664,1770301,1508065,1618023,2827882,776078
5/5/22,48302,241491,17012,764569,1432754,5207098,254466,238185,1712801,248798,1705394,502566,2025435,263963,103,798467,765490,49,11281,156745,446549,6824048,2673326,1444603,1042136,556245,2444891,1302155,3161619,1330946,1239993,1461622,1474272,480805,5873,2708071,252654,935479,2032521,1037863,2277389,728335,721100,312679,375119,274481,125699,5952643,141943,523621,836622,9277461,2521664,1775311,1508065,1620491,2828639,776078
5/6/22,48323,241606,17167,766172,1436286,5220948,254466,238185,1715478,249728,1707085,502930,2025435,264376,103,798721,765490,49,11281,156745,446856,6827338,2673326,1445933,1042136,562863,2444891,1302397,3169327,1331403,1240538,1463955,1474272,480805,5923,2708071,252654,935479,2033451,1039776,2281655,729412,721100,313288,375897,274598,126099,6002153,141943,523940,836829,9288522,2521664,1779829,1508065,1623087,2829027,777956
